Datetime,Tweet Id,Link,Text,Username,Total replycount,Total retweetcount,Source,Total likecount
2022-12-15 13:30:12+00:00,1603381913485541376,https://twitter.com/jack/status/1603381913485541376,@Koty_Auditore @Reuters figured it out. funding deployed to @fiatjaf,jack,46,75,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",574
2022-12-15 00:02:16+00:00,1603178590568583168,https://twitter.com/jack/status/1603178590568583168,@chrismattmann it's great,jack,7,18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",27
2022-12-14 20:55:19+00:00,1603131543966326786,https://twitter.com/jack/status/1603131543966326786,🇫🇷🇫🇷🇫🇷,jack,638,416,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3676
2022-12-14 20:25:54+00:00,1603124141254656002,https://twitter.com/jack/status/1603124141254656002,And a super clean mobile web client for #nostr https://t.co/faLAf4k2Yh,jack,81,142,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",310
2022-12-14 18:00:24+00:00,1603087523659522052,https://twitter.com/jack/status/1603087523659522052,Damus the iOS client for #nostr is pretty interesting https://t.co/Kmg1PXr0Jc https://t.co/ndJCOrmZ6y,jack,59,144,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",504
2022-12-14 17:52:58+00:00,1603085653587247113,https://twitter.com/jack/status/1603085653587247113,@liamrhwld slow roll to ensure it scales? not sure.,jack,6,16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",19
2022-12-14 17:52:36+00:00,1603085562042548225,https://twitter.com/jack/status/1603085562042548225,"@EshuMarneedi if you don't have a contact, print out the recovery code, the code gets stolen, I think that opens your account to takeover? contact fixes, and hopefully more people do that.",jack,9,18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",30
2022-12-14 17:11:23+00:00,1603075188262068225,https://twitter.com/jack/status/1603075188262068225,@seancaputo yep,jack,2,20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",23
2022-12-14 17:02:47+00:00,1603073026324664321,https://twitter.com/jack/status/1603073026324664321,"well...after 17 hours, my career as a newsletter writer is coming to an end. post now here: https://t.co/Pu3grIvUNZ https://t.co/iabb4yYXCv",jack,183,236,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1154
2022-12-14 15:58:32+00:00,1603056857253576704,https://twitter.com/jack/status/1603056857253576704,Apple's Advanced Data Protection seems great. Not sure about the recovery code method though. And Private Relay is out of beta...,jack,173,228,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1534
2022-12-14 14:48:47+00:00,1603039302505857026,https://twitter.com/jack/status/1603039302505857026,@Koty_Auditore @Reuters figuring out how to do that,jack,19,25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",235
2022-12-14 13:17:16+00:00,1603016272526168065,https://twitter.com/jack/status/1603016272526168065,@HaranYaffe @TIDAL this makes sure we get it right for everyone. a few extra steps is all,jack,5,16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",11
2022-12-14 13:15:35+00:00,1603015849987694593,https://twitter.com/jack/status/1603015849987694593,@softwrk @TIDAL we're going to be doing a lot with the artist/fan interaction,jack,9,17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",19
2022-12-14 03:02:08+00:00,1602861469342867456,https://twitter.com/jack/status/1602861469342867456,"@r_damaj as with anything else, those are UX issues that can be solved in clever ways. bitcoin had the same early issues, now it's even more accessible. Will only become more and more friendly.",jack,27,33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",163
2022-12-14 02:31:00+00:00,1602853632512516096,https://twitter.com/jack/status/1602853632512516096,excellent writeup of problems and solutions...excited to see this. and public domain: https://t.co/bCXRwQNC0p,jack,450,680,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3854
2022-12-14 02:23:54+00:00,1602851845214535680,https://twitter.com/jack/status/1602851845214535680,@benthecarman @moneyball will look into it. I've installed Damus,jack,19,30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",89
2022-12-14 01:50:34+00:00,1602843457244073985,https://twitter.com/jack/status/1602843457244073985,@techengineer21 @TIDAL ✨,jack,12,23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",81
2022-12-14 01:43:40+00:00,1602841719736631298,https://twitter.com/jack/status/1602841719736631298,Help @TIDAL build the future of music streaming https://t.co/IuxF8ss8PO,jack,372,300,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1281
2022-12-14 01:32:12+00:00,1602838835125260289,https://twitter.com/jack/status/1602838835125260289,@gawin8 @zerohedge correct,jack,20,20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",60
2022-12-14 00:26:41+00:00,1602822348322783234,https://twitter.com/jack/status/1602822348322783234,@amasad love your service,jack,10,25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",404
2022-12-13 22:59:03+00:00,1602800293850320896,https://twitter.com/jack/status/1602800293850320896,"I don't want to edit everything into 280 char chunks, so here's the rest: https://t.co/eWVwDFxq7e",jack,1564,1668,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",9817
2022-12-13 22:59:02+00:00,1602800292424212480,https://twitter.com/jack/status/1602800292424212480,"1. Social media must be resilient to corporate and government control.
2. Only the original author may remove content they produce.
3. Moderation is best implemented by algorithmic choice.",jack,1877,1556,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",12999
2022-12-13 22:59:02+00:00,1602800290876588032,https://twitter.com/jack/status/1602800290876588032,"There's a lot of conversation around the #TwitterFiles. Here's my take, and thoughts on how to fix the issues identified. I'II start with the principles I've come to believe based on everything l've learned and experienced through my past actions as a Twitter co-founder and lead:",jack,6268,3273,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",21666
2022-12-13 20:37:50+00:00,1602764757341282304,https://twitter.com/jack/status/1602764757341282304,@Edgar_Mkh Live updates on Lock Screen,jack,11,22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",40
2022-12-13 20:37:04+00:00,1602764564617363456,https://twitter.com/jack/status/1602764564617363456,@dannolan 💯,jack,3,19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13
2022-12-13 20:34:50+00:00,1602764000055492614,https://twitter.com/jack/status/1602764000055492614,Great app for following World Cup https://t.co/Q8ZK72nzI9,jack,230,194,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",806
2022-12-13 17:45:17+00:00,1602721332466163713,https://twitter.com/jack/status/1602721332466163713,wow https://t.co/UFXsAnJp1K,jack,1198,1353,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",7228
2022-12-13 16:05:17+00:00,1602696164901621760,https://twitter.com/jack/status/1602696164901621760,@ODELL @PhoenixWallet can confirm. It’s great.,jack,18,27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",186
2022-12-10 19:18:41+00:00,1601657673103335424,https://twitter.com/jack/status/1601657673103335424,#fra,jack,641,258,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2967
2022-12-10 18:17:16+00:00,1601642217780629504,https://twitter.com/jack/status/1601642217780629504,"@hellenomwando @GridlessCompute it's not a damn, it's run off river water that flows year round. no damning.",jack,23,17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",53
2022-12-10 18:16:39+00:00,1601642063015313410,https://twitter.com/jack/status/1601642063015313410,@moneyball @jfnewbery @GridlessCompute what Steve said...,jack,8,17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",25
2022-12-10 17:13:54+00:00,1601626270550216704,https://twitter.com/jack/status/1601626270550216704,wow Morocco 🇲🇦,jack,1417,5623,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",81847
2022-12-10 15:56:54+00:00,1601606895533719553,https://twitter.com/jack/status/1601606895533719553,@ellagirwin @elonmusk @Cernovich @annecollier @eirliani @podesta_lesley At what point was that?,jack,163,29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",220
2022-12-10 15:19:47+00:00,1601597551215808512,https://twitter.com/jack/status/1601597551215808512,https://t.co/JWkl52bnbu,jack,364,210,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1404
2022-12-09 21:55:19+00:00,1601334705273511937,https://twitter.com/jack/status/1601334705273511937,facts,jack,532,141,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1387
2022-12-09 21:52:17+00:00,1601333939985006592,https://twitter.com/jack/status/1601333939985006592,@elonmusk @Cernovich @annecollier @eirliani @podesta_lesley @ellagirwin I don’t know what happened in past year. But to say we didn’t take action for years isn’t true. You can make all my emails public to verify. Company took away my access to email or I would.,jack,2446,1007,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10668
2022-12-09 19:47:00+00:00,1601302412056473600,https://twitter.com/jack/status/1601302412056473600,@elonmusk @Cernovich @annecollier @eirliani @podesta_lesley this is false.,jack,4046,920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9033
2022-12-09 10:59:46+00:00,1601169727644372992,https://twitter.com/jack/status/1601169727644372992,(finally),jack,223,51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",880
2022-12-09 10:58:16+00:00,1601169352027316225,https://twitter.com/jack/status/1601169352027316225,off 0 https://t.co/tcdN3wJuVd,jack,117,99,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",955
2022-12-09 10:58:13+00:00,1601169340996681729,https://twitter.com/jack/status/1601169340996681729,0.0.0 https://t.co/mU6yzeJOg7,jack,559,726,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7720
2022-12-09 08:41:48+00:00,1601135011272347648,https://twitter.com/jack/status/1601135011272347648,https://t.co/mspGsyAbMP,jack,172,128,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1665
2022-12-09 08:27:54+00:00,1601131510744350720,https://twitter.com/jack/status/1601131510744350720,https://t.co/TSPN4aRYj5,jack,114,111,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1501
2022-12-09 08:07:13+00:00,1601126305683996673,https://twitter.com/jack/status/1601126305683996673,"Powering a rural Kenya village and securing the #Bitcoin network with excess hydropower, all while lowering rates to 2000 people (500 families, ~$10/month to $4). 🇰🇪 @GridlessCompute https://t.co/9GUlAU6265",jack,1140,2341,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12852
2022-12-09 07:20:45+00:00,1601114610488446976,https://twitter.com/jack/status/1601114610488446976,@elonmusk @BillyM2k @__SeriousGemini Great. Much better metric,jack,171,103,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3365
2022-12-09 05:07:14+00:00,1601081013458780160,https://twitter.com/jack/status/1601081013458780160,@MrHodl @IglooIRC I’d love to. But we’d want to test it first,jack,22,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72
2022-12-09 05:06:29+00:00,1601080822974402561,https://twitter.com/jack/status/1601080822974402561,@Gordon_Gekk0 @SlackHQ Same,jack,7,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26
2022-12-09 04:21:59+00:00,1601069626258923523,https://twitter.com/jack/status/1601069626258923523,#FreeCiham,jack,312,432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1922
2022-12-08 19:47:04+00:00,1600940042045661184,https://twitter.com/jack/status/1600940042045661184,Thanks for the conversation @iHub! 🇰🇪 https://t.co/ipSHcoa33Q,jack,476,687,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5152
2022-12-08 19:25:07+00:00,1600934516406726656,https://twitter.com/jack/status/1600934516406726656,⚡️,jack,101,108,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",816
2022-12-08 17:33:51+00:00,1600906516063694848,https://twitter.com/jack/status/1600906516063694848,🇰🇪 https://t.co/QTuYWZqsi9,jack,396,1002,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",7178
2022-12-08 15:41:55+00:00,1600878347520614400,https://twitter.com/jack/status/1600878347520614400,@5antoshernandez tiresome,jack,46,28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",513
2022-12-08 13:03:02+00:00,1600838363891703808,https://twitter.com/jack/status/1600838363891703808,@MikeJarmuz @AfroBitcoinOrg @walletofsatoshi @Azteco_ This is excellent,jack,25,18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",96
2022-12-08 13:02:17+00:00,1600838175907139584,https://twitter.com/jack/status/1600838175907139584,@MrHodl Break fast ftw,jack,21,17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",212
2022-12-08 12:56:44+00:00,1600836777631064064,https://twitter.com/jack/status/1600836777631064064,@IglooIRC ftw https://t.co/79JXyWZM4f,jack,90,85,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",930
2022-12-08 12:54:37+00:00,1600836246623821824,https://twitter.com/jack/status/1600836246623821824,@rot13maxi @SlackHQ It’s good. I miss it. And hate slack.,jack,81,21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",531
2022-12-08 12:54:12+00:00,1600836141418090496,https://twitter.com/jack/status/1600836141418090496,@Beautyon_ Better than managing own servers?,jack,8,9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12
2022-12-08 12:33:12+00:00,1600830855466795008,https://twitter.com/jack/status/1600830855466795008,1°S 🇰🇪,jack,564,1437,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",8031
2022-12-08 11:36:03+00:00,1600816473881968641,https://twitter.com/jack/status/1600816473881968641,has any company/org successfully replaced @slackhq with IRC?,jack,471,174,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2799
2022-12-08 11:18:48+00:00,1600812132357918721,https://twitter.com/jack/status/1600812132357918721,@nvk 💯,jack,17,15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",102
2022-12-08 09:32:41+00:00,1600785427878662144,https://twitter.com/jack/status/1600785427878662144,@thecryptoc0up1e 🎯,jack,17,21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",249
2022-12-08 09:16:55+00:00,1600781458184212480,https://twitter.com/jack/status/1600781458184212480,@zndtoshi @jordanbpeterson Facts,jack,25,30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",470
2022-12-08 08:59:44+00:00,1600777136272379904,https://twitter.com/jack/status/1600777136272379904,@dergigi the solution was staring us in the face all along,jack,71,38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",743
2022-12-08 08:14:44+00:00,1600765809294381056,https://twitter.com/jack/status/1600765809294381056,@Joelmpetlin @elonmusk not what I'm saying at all b,jack,153,30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",373
2022-12-07 23:40:13+00:00,1600636326197567491,https://twitter.com/jack/status/1600636326197567491,💯,jack,72,93,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1037
2022-12-07 23:21:12+00:00,1600631540354088962,https://twitter.com/jack/status/1600631540354088962,@dergigi 💯,jack,22,25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",354
